geometry,tot,영역 구분
"POLYGON ((127.49510061022478 36.10071358643554, 127.49510058223773 36.101164376038206, 127.49454510304268 36.101164352038005, 127.49454513420281 36.100713562435736, 127.49510061022478 36.10071358643554))",46.3,0
"POLYGON ((127.49565608624754 36.10071360786084, 127.49565606143356 36.10116439746384, 127.49510058223791 36.101164376038724, 127.49510061022495 36.10071358643608, 127.49565608624754 36.10071360786084))",169.03,0
"POLYGON ((127.49565606143337 36.101164397463, 127.49565603661885 36.101615187032024, 127.49510055425004 36.10161516560656, 127.49510058223771 36.101164376037886, 127.49565606143337 36.101164397463))",170.38,0
"POLYGON ((127.49510055425056 36.10161516560691, 127.49510052626226 36.10206595514159, 127.49454504072087 36.10206593114061, 127.49454507188238 36.101615141606324, 127.49510055425056 36.10161516560691))",107.53,0
"POLYGON ((127.49510052626147 36.10206595514211, 127.49510049827259 36.1025167446428, 127.49454500955788 36.10251672064142, 127.4945450407201 36.10206593114111, 127.49510052626147 36.10206595514211))",44.010000000000005,0
"POLYGON ((127.49565601180414 36.10206597656733, 127.49565598698851 36.10251676606838, 127.4951004982732 36.102516744642216, 127.4951005262621 36.10206595514151, 127.49565601180414 36.10206597656733))",19.960000000000004,0
"POLYGON ((127.49565603661924 36.10161518703215, 127.49565601180416 36.102065976567204, 127.49510052626216 36.102065955141384, 127.49510055425046 36.101615165606695, 127.49565603661924 36.10161518703215))",172.59,0
"POLYGON ((127.49621151898789 36.101615205882446, 127.49621149734604 36.102065995417775, 127.49565601180348 36.10206597656713, 127.49565603661854 36.10161518703209, 127.49621151898789 36.101615205882446))",41.09,0
"POLYGON ((127.49732248372815 36.10161523585805, 127.49732246843273 36.10206602539388, 127.49676698288927 36.10206601169358, 127.49676700135791 36.10161522215797, 127.49732248372815 36.10161523585805))",86.86,0
"POLYGON ((127.49676700135855 36.10161522215773, 127.49676698288991 36.10206601169334, 127.49621149734686 36.10206599541785, 127.49621151898873 36.10161520588252, 127.49676700135855 36.10161522215773))",124.75,0
"POLYGON ((127.49732246843294 36.10206602539415, 127.49732245313719 36.102516814896, 127.49676696442046 36.10251680119547, 127.49676698288948 36.10206601169384, 127.49732246843294 36.10206602539415))",90.38,0
"POLYGON ((127.49676698288938 36.10206601169385, 127.49676696442033 36.102516801195485, 127.496211475704 36.102516784919736, 127.49621149734635 36.10206599541837, 127.49676698288938 36.10206601169385))",130.89,0
"POLYGON ((127.49621149734676 36.102065995418585, 127.49621147570443 36.10251678491995, 127.49565598698858 36.102516766068995, 127.49565601180419 36.102065976567935, 127.49621149734676 36.102065995418585))",95.69,0
"POLYGON ((127.49621147570367 36.102516784919736, 127.49621145406086 36.10296757438709, 127.49565596217165 36.10296755553582, 127.49565598698783 36.102516766068774, 127.49621147570367 36.102516784919736))",35.31,0
"POLYGON ((127.49732245313676 36.10251681489625, 127.49732243784065 36.102967604364096, 127.49676694595057 36.10296759066334, 127.49676696442002 36.10251680119571, 127.49732245313676 36.10251681489625))",34.800000000000004,0
"POLYGON ((127.49676696442023 36.10251680119499, 127.49676694595077 36.10296759066261, 127.49621145406108 36.10296757438659, 127.4962114757039 36.10251678491923, 127.49676696442023 36.10251680119499))",20.990000000000006,0
"POLYGON ((127.49732243784162 36.10296760436336, 127.4973224225452 36.10341839379723, 127.49676692748164 36.10341838009623, 127.4967669459515 36.10296759066259, 127.49732243784162 36.10296760436336))",25.180000000000007,0
"POLYGON ((127.49676694595115 36.10296759066309, 127.49676692748129 36.103418380096734, 127.49621143241815 36.10341836382045, 127.49621145406144 36.10296757438707, 127.49676694595115 36.10296759066309))",38.870000000000005,0
"POLYGON ((127.4962114540616 36.10296757438686, 127.4962114324183 36.103418363820246, 127.49565593735568 36.10341834496867, 127.49565596217239 36.10296755553559, 127.4962114540616 36.10296757438686))",98.59,0
"POLYGON ((127.49565598698808 36.1025167660685, 127.49565596217191 36.10296755553554, 127.49510047028325 36.10296753410903, 127.49510049827279 36.10251674464233, 127.49565598698808 36.1025167660685))",14.710000000000004,0
"POLYGON ((127.49510049827346 36.10251674464229, 127.49510047028392 36.10296753410899, 127.49454497839588 36.10296751010721, 127.49454500955875 36.1025167206409, 127.49510049827346 36.10251674464229))",24.350000000000005,0
"POLYGON ((127.49732237665343 36.10477076189475, 127.49732236135564 36.105221551192656, 127.49676685359769 36.10522153749077, 127.4967668720692 36.104770748193076, 127.49732237665343 36.10477076189475))",20.040000000000006,0
"POLYGON ((127.49732239195045 36.10431997256366, 127.49732237665299 36.10477076189556, 127.49676687206875 36.10477074819389, 127.49676689053986 36.10431995886222, 127.49732239195045 36.10431997256366))",38.59,0
"POLYGON ((127.49676689054004 36.10431995886147, 127.49676687206893 36.10477074819313, 127.49621136748512 36.10477073191604, 127.49621138912985 36.104319942584645, 127.49676689054004 36.10431995886147))",15.030000000000005,0
"POLYGON ((127.49732240724747 36.10386918319755, 127.49732239195035 36.10431997256344, 127.49676689053976 36.10431995886199, 127.49676690901043 36.10386916949634, 127.49732240724747 36.10386918319755))",44.230000000000004,0
"POLYGON ((127.49676690901104 36.10386916949635, 127.49676689054037 36.10431995886201, 127.4962113891302 36.104319942585185, 127.49621141077445 36.10386915321979, 127.49676690901104 36.10386916949635))",54.61,0
