center_lat,center_lon,tot,영역 구분
36.101389733749464,127.49426734707203,61.900000000000006,500
36.10138970588646,127.49371186629101,2.18,500
36.10093891630145,127.493711902212,6.630000000000002,500
36.10048812668246,127.493711938131,26.150000000000006,500
36.100488096245456,127.49315646369702,23.540000000000006,500
36.10093888586345,127.49315642460503,29.000000000000004,500
36.10138967544745,127.49315638551198,2.8500000000000005,500
36.10138964243446,127.49260090473301,8.080000000000002,500
36.10093885285145,127.492600946999,13.800000000000004,500
36.10138960684646,127.49204542395505,32.510000000000005,500
36.10138956868246,127.49148994317798,25.620000000000005,500
36.10093877910046,127.49148999179103,19.700000000000003,500
36.100938817263454,127.492045469394,24.060000000000002,500
36.10048798948446,127.491490040402,42.5,500
36.10048802764647,127.49204551483302,15.000000000000004,500
36.100488063233456,127.49260098926503,89.85,500
36.10003727358246,127.49260103152903,34.10000000000001,500
36.10003719983346,127.49149008901202,175.65,500
36.10003723799545,127.49204556027003,92.25,500
36.09958641014946,127.49149013762201,95.91,500
36.09958644831046,127.492045605707,56.9,500
36.09958648389646,127.49260107379301,26.170000000000005,500
36.09958651690748,127.49315654187903,8.550000000000002,500
36.10003730659344,127.493156502789,9.040000000000003,500
36.10003733703045,127.49371197404902,6.230000000000002,500
36.099586547343456,127.493712009967,8.700000000000003,500
36.09913575762347,127.49371204588401,8.630000000000003,500
36.09913572718748,127.493156580969,6.350000000000001,500
36.09868493743347,127.49315662005802,3.8400000000000007,500
36.09868496786847,127.49371208180003,1.7200000000000002,500
36.098234178080475,127.49371211771599,1.7100000000000002,500
36.09778338825747,127.49371215363001,0.64,500
36.09778335782346,127.493156698233,5.4700000000000015,500
36.09823414764546,127.49315665914604,3.8400000000000007,500
36.09823411463647,127.49260120057801,3.8400000000000007,500
36.09778332481447,127.492601242837,7.520000000000002,500
36.09778328923046,127.49204578744198,61.93000000000001,500
36.097783251072464,127.491490332048,36.4,500
36.098234079051466,127.49204574201005,2.7400000000000007,500
36.098234040892486,127.49149028344301,8.700000000000003,500
36.098684830678465,127.49149023483707,4.250000000000001,500
36.09868486883846,127.49204569657603,8.490000000000002,500
36.098684904423465,127.492601158317,8.140000000000002,500
36.09913569417746,127.492601116055,10.690000000000003,500
36.09913565859147,127.49204565114204,64.09,500
36.09913562043146,127.49149018623001,156.47,500
36.099135579696465,127.49093472131902,103.27,500
36.099135536385475,127.49037925640903,106.45,500
36.09868474663546,127.49037931136202,171.13,500
36.09868478994447,127.490934773099,7.370000000000002,500
36.09823400015847,127.49093482487804,17.610000000000007,500
36.09778321033947,127.49093487665503,20.610000000000007,500
36.09778316703148,127.49037942126402,24.020000000000003,500
36.098233956850464,127.490379366313,328.68,500
36.09823391096648,127.48982390775002,37.910000000000004,500
36.09778312114847,127.48982396587299,2.37,500
36.097783072690476,127.48926851048405,1.14,500
36.09778302165847,127.48871305509604,0.62,500
36.098233862508465,127.48926844918805,2.6800000000000006,500
36.09823381147549,127.48871299062806,0.37,500
36.098684601257474,127.48871292615806,1.53,500
36.09868465229146,127.48926838789102,44.99,500
36.09868470075048,127.48982384962602,60.900000000000006,500
36.099135490500466,127.48982379150104,133.75,500
36.09913544204146,127.48926832659306,116.78,500
36.099135391006456,127.48871286168702,5.9300000000000015,500
36.099586180720465,127.488712797215,6.870000000000002,500
36.099586231756454,127.48926826529402,123.58000000000001,500
36.10003697040147,127.48871273274102,3.850000000000001,500
36.100037021437466,127.48926820399299,10.940000000000003,500
36.100037069899464,127.48982367524604,93.31,500
36.09958628021747,127.48982373337404,66.37,500
36.09958632610246,127.49037920145499,115.98,500
36.099586369413466,127.49093466953805,180.94,500
36.10003715909747,127.49093461775603,215.35,500
36.10003711578546,127.49037914650005,157.25,500
36.100487905434456,127.49037909154401,159.7,500
36.100487948746455,127.49093456597201,124.64999999999999,500
36.100938738362444,127.49093451418803,81.39,500
36.10138952794446,127.49093446240204,53.230000000000004,500
